id,offset,pos,language,gloss,semfield
105057,00280957,n,10,a dive in which the diver somersaults before entering the water,2649
105058,00281071,n,10,a dive in which the diver throws the feet forward to complete a full backward somersault and enters the water feet first and facing away from the diving board,2649
105059,00281296,n,10,a dive in which the diver throws the feet forward and up to complete a half backward somersault and enters the water facing the diving board,2649
105060,00281494,n,10,a dive in which the diver bends to touch the ankles before straightening out,2649
105061,00281626,n,10,a dive in which the diver arches the back with arms outstretched before entering the water,2649
105062,00281787,n,10,underwater swimming with a breathing apparatus,2649
105063,00281939,n,10,skin diving with scuba apparatus,2649
105064,00282030,n,10,skin diving with a snorkel,2649
105065,00282130,n,10,the sport of riding a surfboard toward the shore on the crest of a wave,2638
105066,00282283,n,10,skiing on water while being towed by a motorboat,2638
105067,00282390,n,10,the act of rowing as a sport,2648
105069,00282688,n,10,rowing by a single oarsman in a racing shell,2648
105070,00282787,n,10,fighting with the fists,2642
105071,00282959,n,10,boxing for money,2642
105072,00283059,n,10,boxing at close quarters,2642
105075,00283407,n,10,the sport of shooting arrows with a bow,2642
105076,00283500,n,10,the sport of riding on a sled or sleigh,2638
105077,00283630,n,10,riding on a long light sled with low handrails,2638
105078,00283752,n,10,riding a light one-man toboggan,2638
105079,00283836,n,10,riding on a bobsled,2638
105080,00283913,n,10,the sport of hand-to-hand struggle between unarmed contestants who try to throw each other down,2642
105081,00284142,n,10,wrestling for money,2642
105082,00284248,n,10,a wrestling maneuver,2642
105083,00284326,n,10,the sport of gliding on skates,2646
105084,00284464,n,10,skating on ice,2646
105085,00284554,n,10,ice skating where the skates trace outlines of selected figures,2646
105086,00284678,n,10,skating on wheels,2646
105087,00284756,n,10,the sport of skating on a skateboard,2646
105088,00284852,n,10,the sport of engaging in contests of speed,2651
105089,00285019,n,10,the sport of racing boats,2651
105090,00285120,n,10,racing in high-speed motor boats,2651
105091,00285216,n,10,the sport of racing camels,2651
105092,00285301,n,10,the sport of racing greyhounds,2651
105093,00285394,n,10,the sport of racing horses,2651
105094,00285479,n,10,riding a horse as a sport,2638
105095,00285625,n,10,a sport that tests horsemanship,2638
105096,00285791,n,10,(British) a sport in which people ride across country on ponies,2638
105098,00286102,n,10,riding horses across country over obstructions to demonstrate horsemanship,2638
105099,00286286,n,10,the sport of traveling on a bicycle or motorcycle,2643
105100,00286443,n,10,riding a bicycle,2643
105101,00286515,n,10,riding a motorcycle,2643
113591,01747491,n,10,assassin bugs,"2158,2188"
105074,00283256,n,10,making the motions of attack and defense with the fists and arms; a part of training for a boxer,2642
133684,04957427,n,10,unintelligible talking,
133685,04957640,n,10,nonsense that is simply incoherent and unintelligible,
133686,04957785,n,10,meaningless ceremonies and flattery,
105133,00290820,n,10,"the activity of doing something in an agreed succession: ""it is my turn"" or ""it is still my play""","2633,2638"
105134,00291138,n,10,"an offensive move in a sport or game: ""they won the game with a 10-hit attack in the 9th inning""","2633,2638"
105135,00291287,n,10,"a complete play to advance the football: ""you have 4 downs to gain 10 yards""",2638
105142,00292565,n,10,a game played on a sloping board; the object is to propel marbles against pins or into pockets,2633
105147,00293260,n,10,an outdoor game; the hares start off on a long run scattering bits of paper (the scent) and the hounds try to catch them before they reach a designated spot,2633
105102,00286593,n,10,bicycling or motorcycling on sand dunes,2643
105149,00293689,n,10,a children's game; two teams capture opposing players by tagging them and taking them to their own base,2633
105123,00289269,n,10,"a contest with rules to determine a winner: ""you need four people to play this game""",2633
105148,00293492,n,10,a children's game in which the players dance around in a circle and at a given signal all squat,2633
105103,00286691,n,10,sport that involves killing animals (especially hunting),2638
105104,00286858,n,10,the activity at a bullfight,2638
105105,00286944,n,10,participation in the sport of matching gamecocks in a cockfight,2638
105106,00287066,n,10,the pursuit and killing or capture of wild animals regarded as a sport,2656
105107,00287323,n,10,a hunt in which beaters force the game to flee in the direction of the hunter,2656
105108,00287453,n,10,hunting rabbits with beagles,2656
105109,00287536,n,10,hunting with dogs that are trained to chase game by sight instead of by scent,2656
105110,00287668,n,10,duck hunting,2656
105111,00287734,n,10,mounted hunters follow hounds in pursuit of a fox,2656
105112,00287851,n,10,the sport of hunting wild boar with spears,2656
105114,00288131,n,10,the act of someone who fishes as a diversion,2655
105115,00288265,n,10,the occupation of catching fish,"1787,1794,2655"
105116,00288350,n,10,the sport of catching fish with a rod and line and a baited hook (or other lure),2655
105117,00288502,n,10,angling with an artificial fly as a lure,2655
105119,00288813,n,10,the single-handed rod casting of a relatively heavy (artificial) bait,2655
105120,00288941,n,10,casting an artificial fly as a lure,2655
105121,00289034,n,10,a cast that falls beyond the intended spot,2655
105122,00289131,n,10,casting (artificial) bait out into the ocean with the waves breaking around you,2655
105125,00289830,n,10,a game in which one side fails to score,2638
105126,00289923,n,10,a game played in daylight,"2633,2638"
105127,00290021,n,10,a game played under artificial illumination at night,"2633,2638"
105128,00290148,n,10,a game played away from home,2638
105129,00290262,n,10,a game played at home,2638
105131,00290496,n,10,an immediate second innings forced on a cricket team scoring a prescribed number of runs fewer than it opponents in the first innings,2871
105132,00290685,n,10,the batting turn of a cricket player or team,2871
105139,00292081,n,10,a game to amuse guests at a party,2633
105140,00292171,n,10,a game played against a computer,"1355,2633"
105143,00292746,n,10,a Japanese pinball game played on a vertical board,2633
105144,00292851,n,10,a game in which participants compete to identify some obscurely indicated thing,2633
105145,00293008,n,10,player acts out a phrase for others to guess,2633
105146,00293126,n,10,a game in which a flat stone is bounced along the surface of calm water,2633
105150,00293854,n,10,a game in which players try to find hidden articles by using a series of clues,2633
105151,00293992,n,10,the final game of a double header,2638
105152,00294099,n,10,two instead of one,2638
105153,00294224,n,10,one game in the series of games constituting a playoff,2638
105154,00294356,n,10,an eliminating game between teams in a cup competition,2638
105155,00294464,n,10,a simulated battle for training military commanders,1781
105157,00294724,n,10,a game in which balls are rolled at an object or group of objects with the aim of knocking them over,2631
105158,00294968,n,10,bowling down an alley at a target of ten wooden pins,2631
105159,00295091,n,10,bowling down an alley at a target of nine wooden pins,2631
105160,00295210,n,10,a bowling game using a pin smaller than a tenpin but proportionately wider,2631
105161,00295339,n,10,a bowling game using slender bowling pins,2631
105162,00295457,n,10,a bowling game played on a lawn with wooden balls that are rolled at a jack,2631
105124,00289585,n,10,"a single play of a game: ""the game lasted 2 hours""",2638
133688,04958036,n,10,a set of confused and meaningless statements,
133690,04958284,n,10,gibberish and nonsense,
133691,04958364,n,10,gibberish resembling the sounds of a baby,
105169,00296764,n,10,a game with two players who use rackets to strike a ball that is tethered to the top of a pole; the object is to wrap the string around the pole,"2633,2638"
105170,00296965,n,10,"a game played in a swimming pool by two teams of swimmers who try to throw an inflated ball into the opponents"" goal","2633,2638"
105172,00297363,n,10,a game played on a large open course with 9 or 18 holes; the object is use as few strokes as possible in playing all the holes,"2633,2871"
105209,00304052,n,10,"unlawfully delivered ball in cricket: ""the umpire called it a no ball""","2631,2871"
105182,00299061,n,10,"hockey played on a field; two opposing teams use curved sticks to drive a ball into the opponents"" net","2633,2646"
105184,00299609,n,10,a game played by two teams of 11 players on a rectangular field 100 yards long; teams try to get possession of the ball and advance it across the opponents goal line in a series of (running or passing) plays,"2633,2638"
105187,00300186,n,10,a traditional Irish game resembling hockey; played by two teams of 15 players each,"2633,2638"
105191,00300911,n,10,a game played with a bat and ball between two teams of 9 players; teams take turns at bat trying to score run,"2633,2638"
105204,00303222,n,10,a game played with a ball and bat by two teams of 11 players; teams take turns trying to score runs,"2633,2871"
105210,00304176,n,10,"a game invented by American indians; now played by two teams who use long-handled rackets to catch and carry and throw the ball toward the opponents"" goal","2633,2638"
105163,00295627,n,10,Italian lawn bowling (played on a long narrow dirt court),2631
105213,00304700,n,10,"a football game in which two teams of 11 players try to kick or head a ball into the opponents"" goal","2633,2871"
105174,00297764,n,10,"the activity of playing 18 holes of golf: ""a round of golf takes about 4 hours""",2871
105164,00295753,n,10,lawn bowling at a jack using biased wooden balls,2631
105166,00295977,n,10,a game involving athletic activity,"2633,2638"
105171,00297138,n,10,an athletic game that is played outdoors,"2633,2638"
105173,00297660,n,10,playing golf for money,"2633,2871"
105175,00297911,n,10,golf scoring by total strokes taken,"2633,2871"
105176,00298017,n,10,golf scoring by holes won,"2633,2871"
105177,00298099,n,10,a novelty version of golf played with golf balls and putters on a miniature course featuring many obstacles,"2633,2871"
105179,00298453,n,10,a game in which quoits or horseshoes are thrown at a stake in the ground in the hope of encircling it,"2633,2638"
105180,00298620,n,10,a game in which players use long sticks to shove wooden disks onto the scoring area marked on a smooth surface,"2633,2638"
105181,00298803,n,10,an outdoor game played on a field of specified dimensions,"2633,2638"
105185,00299935,n,10,playing football for money,"2633,2638"
105186,00300047,n,10,a version of football in which the ball carrier is touched rather than tackled,"2633,2638"
105188,00300322,n,10,(British) a form of football played with an oval ball,"2633,2871"
105189,00300491,n,10,(Rugby) knocking the ball forward while trying to catch it (a foul),"2633,2871"
105192,00301642,n,10,playing baseball for money,"2633,2638"
105193,00301754,n,10,baseball as distinguished from softball,"2633,2638"
105194,00301866,n,10,a game in which a pitcher does not allow any opposing player to reach base,"2633,2638"
105195,00301999,n,10,a game in which a pitcher allows the opposing team no hits,"2633,2638"
105196,00302127,n,10,a game in which a pitcher allows the opposing team only one hit,"2633,2638"
105197,00302258,n,10,a game in which a pitcher allows the opposing team only 2 hits,"2633,2638"
105198,00302388,n,10,a game in which a pitcher allows the opposing team only 3 hits,"2633,2638"
105199,00302520,n,10,a game in which a pitcher allows the opposing team 4 hits,"2633,2638"
105200,00302646,n,10,a game in which a pitcher allows the opposing team 5 hits,"2633,2638"
105201,00302772,n,10,a game closely resembling baseball that is played on a smaller diamond and with a ball that is larger and softer,"2633,2638"
105202,00302973,n,10,an English ball game similar to baseball,"2633,2638"
105203,00303068,n,10,a form of baseball played in the streets with a rubber ball and broomstick handle,"2633,2638"
105205,00303413,n,10,the act of delivering a cricket ball to the batsman,"2631,2871"
105206,00303572,n,10,the approach run during which an athlete gathers speed,2631
105207,00303736,n,10,a ball bowled by a left-handed bowler to a right-handed batsman that spins from off to leg,"2631,2871"
105208,00303881,n,10,a cricket ball bowled as if to break one way that actually breaks in the opposite way,"2631,2871"
105211,00304385,n,10,a game similar to field hockey but played on horseback using long-handled mallets and a wooden ball,"2633,2638"
105214,00304914,n,10,the propulsion of a ball by repeated taps or kicks,"2633,2871"
105215,00305068,n,10,an athletic game played on a court,"2633,2638"
105217,00305533,n,10,a game played on a handball court with short-handled rackets,"2633,2638"
105168,00296595,n,10,(ice hockey) the method of starting play; a referee drops the puck between two opposing players,"2633,2646"
133692,04958469,n,10,foolish gibberish,
133693,04958555,n,10,(colloquial British) incomprehensible talk,
133694,04958656,n,10,deliberately unintelligible gibberish,
133695,04958751,n,10,rapid and indistinct speech,
105230,00307964,n,10,"(tennis) a score consisting of winning a game when your opponent was serving; ""he was up two breaks in the second set""","2633,2871"
105248,00310482,n,10,a children's game played with little balls made of a hard substance (as glass),2633
105251,00310936,n,10,a child's game of fighting with pillows,2633
105249,00310614,n,10,N players march around N-1 chairs; when the music stops the player who did not find a chair is eliminated,2633
105252,00311034,n,10,a children's game in which kisses are exchanged for pretended letters,2633
105254,00311325,n,10,a game in which something round (as a plate) is spun on edge and the name of a player is called; the named player must catch the spinning object before it falls or pay a forfeit,2633
105219,00305795,n,10,a game played in an enclosed court by two or four players who strike the ball with long-handled rackets,"2633,2638"
105255,00311582,n,10,one child chases the others; the one who is caught becomes the next chaser,2633
105260,00312899,n,10,a card game played in casinos in which two or more punters gamble against the banker; the player wins who holds 2 or 3 cars that total closest to nine,2637
105263,00313569,n,10,the earliest form of bridge; the dealer could name the trump suit,2637
105268,00314418,n,10,a card game for 2 players; played with 32 cards and king high,2637
105269,00314532,n,10,a card game similar to ecarte; each player is dealt 5 cards and the player making trump must take 3 tricks to win a hand,2637
105240,00309343,n,10,a children's game in which a blindfolded player tries to catch and identify other players,2633
105220,00305986,n,10,a game in which two teams hit an inflated ball over a high net using their hands,"2633,2871"
105221,00306141,n,10,a Basque or Spanish game played in a court with a ball and a wickerwork racket,"2633,2638"
105222,00306283,n,10,a game played on a court with light long-handled rackets used to volley a shuttlecock over a net,"2633,2871"
105223,00306489,n,10,an ancient racket game,"2633,2871"
105225,00306945,n,10,the act of starting a basketball game with a jump ball,"2633,2871"
105227,00307325,n,10,playing basketball for money,"2633,2871"
105229,00307617,n,10,a game played with rackets by two or four players who hit a ball back and forth over a net that divides the court,"2633,2871"
105231,00308151,n,10,a score that makes the match even,"2633,2638"
105232,00308240,n,10,playing tennis for money,"2633,2871"
105233,00308348,n,10,tennis played with one person on each side,"2633,2871"
105234,00308444,n,10,badminton played with one person on each side,"2633,2871"
105235,00308543,n,10,tennis played with two players on each side,"2633,2871"
105236,00308640,n,10,badminton played with two players on each side,"2633,2871"
105237,00308740,n,10,an ancient form of tennis played in a four-walled court,"2633,2871"
105238,00308883,n,10,an Italian game similar to tennis,"2633,2638"
105239,00308970,n,10,a game enjoyed by children,2633
105241,00309494,n,10,game played with string looped over the fingers,2633
105242,00309600,n,10,a child covers his eyes while the other players hide then tries to find them,2633
105243,00309755,n,10,a child tosses a stone into an area drawn on the ground and then hops through it and back to regain the stone,2633
105244,00309920,n,10,a game in which jackstones are thrown and picked up in various groups between bounces of a small rubber ball,2633
105245,00310108,n,10,a game in which players try to pick each jackstraw (or spillikin) off of a pile without moving any of the others,2633
105246,00310290,n,10,one child bends down and another leaps over,2633
105247,00310388,n,10,advancing as if in the game of leapfrog,
105253,00311161,n,10,a game in which a player spins a bottle and kisses the person that it points to when it stops spinning,2633
105256,00311725,n,10,a game in which players try to flip plastic disks into a cup by pressing them on the side sharply with a larger disk,2633
105257,00311899,n,10,a game played with playing cards,2637
105259,00312696,n,10,card games in which points are won for taking the high or low or jack or game,2637
105261,00313120,n,10,a card game in which the object is to hold cards having a higher count than those dealt to the bank up to but not exceeding 21,2637
105262,00313329,n,10,any of various card games based on whist for four players,2637
105265,00313898,n,10,a variety of bridge in which the bidder receives points toward game only for the number of tricks he bid,2637
105266,00314075,n,10,a card game in which cards face up on the table are taken with eligible cards in the hand,2637
105267,00314263,n,10,a card game in which each player is dealt 6 cards and discards one or two to make up the crib,2637
105271,00314949,n,10,a card game in which players bet against the dealer on the cards he will draw from a dealing box,2637
105272,00315096,n,10,a game for two players who try to assemble books of cards by asking the opponent for particular cards,2637
133696,04958852,n,10,pretentious or silly talk or writing,
133697,04959044,n,10,a ludicrously false statement,
133698,04959234,n,10,a false statement that is considered to indicate timidity or fear,
105279,00316727,n,10,a card game based on collecting sets and sequences; the winner is the first to meld all their cards,2637
105281,00317037,n,10,a card game for four players who form two partnerships; a pack of 52 cards is dealt and each side scores one point for each trick it takes in excess of six,2637
105286,00317921,n,10,a form of rummy using two decks and four jokers; jokers and deuces are wild; the object is to meld groups of seven of the same rank,2637
105317,00323017,n,10,a checkerboard game for two players who each have 12 pieces; the object is to jump over and so capture the opponent's pieces,2633
105276,00316127,n,10,a card game for two players using a reduced pack of 32 cards,2637
105306,00320950,n,10,a shot in billiards made by hitting the cue ball with the cue held nearly vertically; the cue ball spins around another ball before hitting the object ball,2638
105307,00321208,n,10,a faulty shot in billiards; the cue tip slips off the cue ball,2638
105316,00322887,n,10,a board game for two players; pieces move according to throws of the dice,2633
105318,00323207,n,10,a game for two players who move their 16 pieces according to specific rules; the object is to checkmate the opponent's king,2628
105322,00323971,n,10,a board game in which players try to move their pieces into their opponent's bases,2633
105289,00318370,n,10,"poker in which a player can discard cards and receive substitutes from the dealer: ""he played only draw and stud""",2637
105293,00318918,n,10,poker in which a player's losses are paid by removing an article of clothing,2637
105277,00316240,n,10,any of various card games in which players bet that they hold the highest-ranking hand,2637
105278,00316499,n,10,a card game in which two rows of cards are dealt and players can bet on the color of the cards or on which row will have a count nearer some number,2637
105280,00316920,n,10,a card game played by one person,2637
105283,00317469,n,10,a form of whist in which players avoid winning tricks containing hearts of the queen of spades,2637
105284,00317630,n,10,two play solitaire with separate packs,2637
105285,00317738,n,10,a form of rummy in which a player can go out if the cards remaining in their hand total less than 10 points,2637
105287,00318164,n,10,a form of canasta in which sequences can be melded,2637
105288,00318268,n,10,a form of canasta using three decks and six jokers,2637
105290,00318547,n,10,poker in which the high and low hands split the pot,2637
105291,00318653,n,10,poker played for small stakes,2637
105292,00318758,n,10,poker in which each player gets 5 cards face down and bets a made without drawing any further cards,2637
105295,00319240,n,10,a form of all fours in which the players bid for the privilege of naming trumps,2637
105296,00319371,n,10,an all-fours game in which the first card led is a trump,2637
105297,00319495,n,10,a form of all fours in which a total of seven points is game,2637
105298,00319623,n,10,a form of casino in which face cards have extra point values,2637
105299,00319742,n,10,a form of casino in which spades have the value of one point,2637
105300,00319861,n,10,a game that is played on a table,2633
105301,00320040,n,10,a game resembling tennis but played on a table with paddles and a light hollow ball,"2632,2633"
105302,00320194,n,10,any of several games played with small rectangular blocks,2633
105303,00320316,n,10,any of several games played on rectangular cloth-covered table (with cushioned edges) in which long tapering cue sticks are used to propel ivory (or composition) balls,2633
105304,00320615,n,10,the opening shot that scatters the balls in billiards or pool,2638
105305,00320766,n,10,a shot in billiards in which the cue ball contacts one object ball and then the other,2638
105308,00321361,n,10,any of various games played on a pool table having 6 pockets,2633
105309,00321585,n,10,a form of pool played with 15 red balls and six balls of other colors and a cue ball,2633
105311,00321957,n,10,a game suitable for playing in a parlor,2633
105312,00322090,n,10,any game involving the formation or alteration or discovery of words,2633
105313,00322250,n,10,a game whose object is to form words from a group of randomly chosen letters,2633
105314,00322381,n,10,(trademark) a game in which words are formed from letters in patterns similar to a crossword puzzle,2633
105315,00322535,n,10,a game played on a specially designed board,2633
105320,00323679,n,10,a game in which darts are thrown at a dartboard,2633
105323,00324105,n,10,a game in which numbered balls are drawn and random and players cover the corresponding numbers on their cards,2633
105324,00324290,n,10,(British) a lottery in which tickets are drawn from a revolving drum,2636
105325,00324412,n,10,(British) a simple board game in which players move counters according to the throw of dice,2633
105275,00315968,n,10,a card game played with a 48-card pack (two of each suit for high cards); play resembles whist,2637
133699,04959357,n,10,nonsensical talk or writing,
133700,04959501,n,10,worthless or oversimplified ideas,
133701,04959593,n,10,a worthless message,
133702,04959737,n,10,language that is unnecessarily difficult to understand,
105356,00329304,n,10,"an occasion for heavy drinking: ""they went on a bust that lasted three days""",2600
105367,00331025,n,10,"playful vexation: ""the parody was just a form of teasing""",2600
105361,00330021,n,10,"gay or light-hearted recreational activity for diversion or amusement; ""it was all done in play""; ""their frolic in the surf threatened to become ugly""",2600
105376,00332189,n,10,"an agreeable or amusing remark: ""they exchange pleasantries""",2600
105371,00331571,n,10,"a practical joke or trick played on April Fools"" day",2633
105375,00332051,n,10,as a joke: trying to make somebody believe something that is not true,2600
105380,00332755,n,10,the ancient Panhellenic celebration at Olympia in honor of Zeus; held every 4 years beginning in 472 BC,2600
105385,00333616,n,10,a festival featuring African-American culture; celebrated between Christmas and New Years,"2600,2772"
105326,00324554,n,10,Chinese game played by 4 people with 144 tiles,2633
105335,00326232,n,10,"the act of gambling: ""he did it on a bet""",2636
105329,00325014,n,10,(trademark) a modern board game based on pachisi,2633
105331,00325255,n,10,(British) a game in which coins or discs are slid by hand across a board toward a mark,2633
105334,00326128,n,10,active interest in gambling on sports events,2636
105336,00326453,n,10,a single bet on two horse races in the same day,2636
105337,00326559,n,10,a bet that you can pick the first and second finishers in the right order,2636
105338,00326696,n,10,betting where winners share the total amount wagered,2636
105339,00326805,n,10,a bet that a horse will finish a race no worse than second,2636
105340,00326919,n,10,a bet that you can pick the first four finishers in a race in the right order,2636
105341,00327053,n,10,a game that involves gambling,2636
105343,00327464,n,10,players buy chances and prizes are distributed according to the drawing of lots,2636
105344,00327679,n,10,an illegal daily lottery,2636
105345,00327804,n,10,a lottery in which the prizes are goods rather than money,2636
105346,00327914,n,10,a lottery in which the prize consists of the money paid by the participants,2636
105347,00328060,n,10,a gambling game using two dice,2636
105348,00328189,n,10,a gambling game in which players bet on which compartment of a revolving wheel a small ball will come to rest in,2636
105349,00328356,n,10,any gambling game in which bets are laid against the gambling house or the dealer,2636
105350,00328496,n,10,any festival or other celebration,2600
105351,00328689,n,10,boisterous celebration,2600
105352,00328836,n,10,noisy and mischievous merrymaking,2600
105353,00328944,n,10,unrestrained merrymaking,2600
105354,00329120,n,10,any carefree episode,2600
105355,00329202,n,10,a brief indulgence of your impulses,2600
105357,00329473,n,10,a merry drinking party,2600
105358,00329560,n,10,a wild gathering involving excessive drinking and promiscuity,2600
105359,00329759,n,10,a festival marked by merrymaking and processions,"2600,2772"
105360,00329880,n,10,an orgiastic festival in ancient Greece in honor of Dionysus (= Bacchus),2600
105363,00330518,n,10,playful behavior intended to arouse sexual interest,"1703,2600"
105364,00330677,n,10,foolish or senseless behavior,2600
105365,00330812,n,10,acting like a clown or buffoon,2600
105366,00330945,n,10,rowdy or boisterous play,2600
105368,00331136,n,10,playing on words or speech sounds,2600
105369,00331225,n,10,a ludicrous or grotesque act done for fun and amusement,2600
105370,00331381,n,10,a prank or trick played on a person especially one intended to make the victim appear foolish,2633
105372,00331680,n,10,(British) a boisterous practical joke (especially by college students),2600
105373,00331800,n,10,activity characterized by good humor,2600
105374,00331961,n,10,a quaint and amusing jest,2600
105377,00332306,n,10,an activity that entertains,2600
105378,00332459,n,10,any lavishly staged or spectacular entertainment,2600
105381,00332935,n,10,an eisteddfod with competitions in music and drama and poetry and the fine arts,"2600,2772"
105382,00333086,n,10,any of several annual Welsh festivals involving artistic competitions (especially in singing),"2600,2772"
105383,00333254,n,10,an organized series of acts and performances,"2600,2772"
105384,00333503,n,10,a festival that features performances by jazz artists,"2600,2772"
105330,00325118,n,10,(Japanese) a form of chess played on a board of 81 squares; each player has 20 pieces,2628
133703,04959849,n,10,a collection of excerpts from a literary work,"1565,2657"
133705,04960176,n,10,a passage or expression that is quoted,"1565,2657"
105403,00335980,n,10,"something shown to the public: ""the museum had many exhibits of oriental art""","2600,2772"
105404,00336149,n,10,"the act of presenting something: ""he gave the customer a demonstration""",2600
105406,00336519,n,10,"the act of exhibiting: ""a remarkable exhibition of musicianship""",2600
105440,00341852,n,10,"a form of entertainment in which a dancer undresses to music: ""she did a strip right in front of everyone""",2621
105414,00337848,n,10,a form of solo dancing that involves rapid acrobatic moves in which different parts of the body touch the ground; normally performed to the rhythm of rap music,2621
105417,00338341,n,10,a stately court dance of the 17th and 18th centuries; in slow time,2621
105418,00338462,n,10,a form of dancing in which dancers slam into one another; normally performed to punk rock,2621
105432,00340661,n,10,a dance performed while wearing clogs; has heavy stamping steps,2621
105436,00341254,n,10,a strutting dance based on a march; was performed in minstrel shows; originated as a competition among Black dancers to win a cake,2621
105398,00335147,n,10,"a public entertainment or exhibition: ""a remarkable show of skill""",2600
105386,00333768,n,10,an orgiastic festival in ancient Rome in honor of Saturn,2600
105387,00333881,n,10,festival at the time of sheepshearing,2600
105388,00333978,n,10,a gay festivity,2600
105389,00334079,n,10,a celebration following a victory in a battle or sports competition,2600
105390,00334212,n,10,noisy and boisterous revelry,2600
105392,00334453,n,10,a competitive exhibition of dogs,2600
105393,00334540,n,10,a competitive exhibition of horses,2600
105394,00334630,n,10,a street show,2600
105396,00334898,n,10,a circus with simultaneous performances in three rings,2600
105397,00335016,n,10,the pre-Lenten festival of Shrove Tuesday,"2600,2772"
105399,00335498,n,10,a series of acts at a night club,2600
105400,00335609,n,10,any entertainment performed by ice skaters,2600
105401,00335706,n,10,a brief show (music or dance etc) performed between the sections of another performance,2600
105408,00336842,n,10,an exhibition of cowboy skills,2600
105409,00336981,n,10,a show on tour,2600
105410,00337051,n,10,a minor show that is part of a larger one (as at the circus),2600
105411,00337166,n,10,an entertainment that provokes pleased interest and distracts you from worries and vexations,2600
105412,00337330,n,10,taking a series of rhythmical steps (and movements) in time to music,2621
105413,00337690,n,10,the interpretation in harmonious bodily movements of the rhythm of musical compositions,2600
105415,00338081,n,10,an intricate traditional dance in India performed by professional dancing girls,2621
105416,00338236,n,10,a stately court dance of the 16th and 17th centuries,2621
105419,00338623,n,10,dancing in which the steps are more important than gestures or postures,2621
105420,00338800,n,10,a dance step tapped out audibly with the feet,2621
105421,00338969,n,10,a dance performed on tiptoe,2621
105422,00339066,n,10,tap dancing wearing soft-soled shoes,2621
105423,00339198,n,10,a solo tap dance emphasizing sharp taps,2621
105424,00339297,n,10,artistic dancing,"2536,2621"
105425,00339532,n,10,a theatrical representation of a story performed to music by ballet dancers,2621
105426,00339825,n,10,a solo dance or dance figure,2621
105427,00339927,n,10,a dance for two people (usually a ballerina and a danseur noble),2621
105428,00340075,n,10,a style of ballet based on precise conventional steps performed with graceful and flowing movements,2621
105429,00340237,n,10,a style of ballet that admits a wider variety of movements,2621
105430,00340355,n,10,a ballet that stresses the drama with features of comedy,2621
105433,00340803,n,10,a violent fast dance in French vaudeville (an apache is a member of the French underworld),2621
105434,00340952,n,10,a Middle Eastern dance in which the dancer makes sensuous movements of the hips and abdomen,2621
105435,00341135,n,10,a Spanish dance in triple time accompanied by guitar and castanets,2621
105437,00341439,n,10,a high-kicking dance of French origin performed by a female chorus line,2621
105438,00341563,n,10,erotic dancing with little or no clothing,2621
105439,00341717,n,10,a solo dance in which large fans are manipulated to suggest or reveal nakedness,2621
105441,00342023,n,10,a solo dance similar to a fan dance except large balloons are used instead of fans,2621
105443,00342388,n,10,dancing as part of a social occasion,2621
105444,00342665,n,10,a jerky American dance that was popular in the 1940s,2621
105402,00335874,n,10,"a visible display: ""she made a parade of her sorrows""",2600
133706,04960332,n,10,a quotation at the beginning of some piece of writing,"1565,2657"
105457,00344796,n,10,a modern ballroom dance from Latin America; small steps and swaying movements of the hips,2621
105449,00343430,n,10,an old formal French dance in quadruple time,2621
105458,00344953,n,10,an early ballroom dance; precursor to the fox-trot,2621
105461,00345313,n,10,a ballroom dance in duple meter; marked by sliding steps,2621
105462,00345424,n,10,a Spanish dance in triple time; accompanied by guitar and castanets,2621
105464,00345654,n,10,an American ballroom dance in syncopated rhythm; popular early in the 20th century,2621
105488,00348823,n,10,a folk dance; dancers form a circle,2621
105494,00349666,n,10,a square-dance figure; two dancers approach each other and circle back to back before returning to their original places,2621
105496,00350000,n,10,a square dance figure; partners circle each other taking sideways steps,2621
105497,00350143,n,10,a square dance figure; a pair of dancers join hands and dance around a point between them,2621
105453,00343865,n,10,"a sequence of foot movements that make up a particular dance: ""he taught them the waltz step""",2621
105450,00343528,n,10,a lively dance step consisting of hopping on each foot in turn,2621
105451,00343652,n,10,a dance involving a rhythmical stamping step,2621
105452,00343748,n,10,a lively whirling Italian dance for two persons,2621
105454,00344095,n,10,(ballet) quick gliding steps with one foot always leading,2621
105455,00344233,n,10,a gliding or sliding step in ballet,2621
105456,00344342,n,10,any of a variety of social dances performed by couples in a ballroom,2621
105459,00345076,n,10,an early ragtime one-step,2621
105463,00345544,n,10,a syncopated ballroom dance formerly popular in the US,2621
105465,00345793,n,10,a Latin American dance of 3 steps and a kick by people in single file,2621
105466,00345914,n,10,a lively dance originating in France in the 18th century,2621
105467,00346037,n,10,a stately court dance in the 17th century,2621
105468,00346131,n,10,a ballroom dance in fast duple time,2621
105469,00346223,n,10,a ballroom dance with both quick and slow steps,2621
105470,00346326,n,10,a ballroom dance based on the Cuban folk dance,2621
105471,00346424,n,10,a lively ballroom dance from Brazil,2621
105472,00346511,n,10,a ballroom dance characterized by revolving movement,2621
105473,00346637,n,10,a ballroom dance of Latin-American origin,2621
105474,00346730,n,10,a ballroom dance in triple time with a strong accent on the first beat,2621
105476,00347194,n,10,a Polish national dance in triple time,2621
105477,00347286,n,10,a Bohemian dance with 3 steps and a hop in fast time,2621
105478,00347390,n,10,a German round dance resembling a slow polka,2621
105479,00347492,n,10,any of various English folk dances performed by men in costume,2621
